"DownloadedAt","NexusModId","ArchiveName","SizeMB","SourceUrl","FullPath","BacklogStatus","Notes"
"2026-06-23 11:53:40","10503","Counterattack Fixes-10503-1-3-1778274602.7z","0.11","https://www.nexusmods.com/witcher3/mods/10503","C:\Users\marti\Downloads\Counterattack Fixes-10503-1-3-1778274602.7z","triage",""
"2026-06-23 11:52:15","11862","Correct burning name-11862-1-0-1770808195.7z","0.01","https://www.nexusmods.com/witcher3/mods/11862","C:\Users\marti\Downloads\Correct burning name-11862-1-0-1770808195.7z","triage",""
"2026-06-23 11:51:53","8732","Cat Hood Fix-8732-1-02-1756313767.rar","0.07","https://www.nexusmods.com/witcher3/mods/8732","C:\Users\marti\Downloads\Cat Hood Fix-8732-1-02-1756313767.rar","triage",""
"2026-06-23 08:49:33","9987","BiA - HDRP Compatible Patch-9987-1-1-1764609344.zip","16.64","https://www.nexusmods.com/witcher3/mods/9987","C:\Users\marti\Downloads\BiA - HDRP Compatible Patch-9987-1-1-1764609344.zip","triage",""
"2026-06-23 08:48:58","10024","Better Sword Sheathing v1.0-10024-v1-0-1733517018.zip","0.01","https://www.nexusmods.com/witcher3/mods/10024","C:\Users\marti\Downloads\Better Sword Sheathing v1.0-10024-v1-0-1733517018.zip","triage",""
"2026-06-23 08:48:24","9780","Beauclair_NPC_Spawn_Fix-9780-v1-3-1729726890.zip","0.13","https://www.nexusmods.com/witcher3/mods/9780","C:\Users\marti\Downloads\Beauclair_NPC_Spawn_Fix-9780-v1-3-1729726890.zip","triage",""
"2026-06-23 08:47:53","10939","Memory of Iris-10939-0-1-1749825659.zip","0.23","https://www.nexusmods.com/witcher3/mods/10939","C:\Users\marti\Downloads\Memory of Iris-10939-0-1-1749825659.zip","triage",""
"2026-06-23 08:47:40","9651","Ciri Witcher Ending Restoration-9651-1-1-1726416351.rar","2.03","https://www.nexusmods.com/witcher3/mods/9651","C:\Users\marti\Downloads\Ciri Witcher Ending Restoration-9651-1-1-1726416351.rar","triage",""
"2026-06-23 08:47:24","9651","Ciri Witcher Ending Restoration-9651-1-1a-1732131588.rar","2.33","https://www.nexusmods.com/witcher3/mods/9651","C:\Users\marti\Downloads\Ciri Witcher Ending Restoration-9651-1-1a-1732131588.rar","triage",""
"2026-06-23 08:46:34","9651","Ciri Witcher Ending Restoration - 10th Anniversary-9651-1-3-1764165432.rar","4.74","https://www.nexusmods.com/witcher3/mods/9651","C:\Users\marti\Downloads\Ciri Witcher Ending Restoration - 10th Anniversary-9651-1-3-1764165432.rar","triage",""
"2026-06-23 08:46:14","9651","Ciri Witcher Ending Restoration - SPECIAL-9651-1-2-1734434769.rar","2.49","https://www.nexusmods.com/witcher3/mods/9651","C:\Users\marti\Downloads\Ciri Witcher Ending Restoration - SPECIAL-9651-1-2-1734434769.rar","triage",""
"2026-06-23 08:45:26","9768","Triss Emotional Appearance-9768-1-0-1728339909.rar","4.65","https://www.nexusmods.com/witcher3/mods/9768","C:\Users\marti\Downloads\Triss Emotional Appearance-9768-1-0-1728339909.rar","triage",""
"2026-06-23 08:44:59","10556","Ciri Scene Restored-10556-1-1742042608.rar","1.19","https://www.nexusmods.com/witcher3/mods/10556","C:\Users\marti\Downloads\Ciri Scene Restored-10556-1-1742042608.rar","triage",""
"2026-06-23 08:44:48","10653","The Last Wish Final Scene Restoration-10653-1-1-1754997890.zip","9.3","https://www.nexusmods.com/witcher3/mods/10653","C:\Users\marti\Downloads\The Last Wish Final Scene Restoration-10653-1-1-1754997890.zip","triage",""
"2026-06-23 08:44:00","11216","Bald Mountain Oak Tree LOD Fix-11216-0-1-1756305405.rar","0.03","https://www.nexusmods.com/witcher3/mods/11216","C:\Users\marti\Downloads\Bald Mountain Oak Tree LOD Fix-11216-0-1-1756305405.rar","triage",""
"2026-06-23 08:43:08","11382","Auto-Gloves and Mask Off-11382-1-3-1774471492.zip","0.01","https://www.nexusmods.com/witcher3/mods/11382","C:\Users\marti\Downloads\Auto-Gloves and Mask Off-11382-1-3-1774471492.zip","triage",""
"2026-06-23 08:42:35","10530","Attack Collision Overhaul - Leshens - W3EE-10530-0-2-1741367222.zip","1.51","https://www.nexusmods.com/witcher3/mods/10530","C:\Users\marti\Downloads\Attack Collision Overhaul - Leshens - W3EE-10530-0-2-1741367222.zip","triage",""
"2026-06-23 08:42:07","11686","Attack Collision Overhaul - Giants-11686-0-1-1767827388.zip","3.12","https://www.nexusmods.com/witcher3/mods/11686","C:\Users\marti\Downloads\Attack Collision Overhaul - Giants-11686-0-1-1767827388.zip","triage",""
"2026-06-23 08:40:31","7185","Grammar of the Path-7185-5-7-1765657633.7z","0.59","https://www.nexusmods.com/witcher3/mods/7185","C:\Users\marti\Downloads\Grammar of the Path-7185-5-7-1765657633.7z","triage",""
"2026-06-23 08:39:21","2658","Tweaks (Next Gen version)-2658-5-1-2-1701864515.7z","0.04","https://www.nexusmods.com/witcher3/mods/2658","C:\Users\marti\Downloads\Tweaks (Next Gen version)-2658-5-1-2-1701864515.7z","triage",""
"2026-06-23 08:39:05","2658","custom.ini-2658-5-1679771323.7z","0","https://www.nexusmods.com/witcher3/mods/2658","C:\Users\marti\Downloads\custom.ini-2658-5-1679771323.7z","triage",""
"2026-06-23 08:38:07","7426","RTXGI unlocker and setting auto-updater-7426-4-04c-1739728925(1).zip","0.05","https://www.nexusmods.com/witcher3/mods/7426","C:\Users\marti\Downloads\RTXGI unlocker and setting auto-updater-7426-4-04c-1739728925(1).zip","triage",""
"2026-06-23 08:37:53","7426","Complete RT Ultra dx12user.settings-7426-4-04c-1739733271(1).zip","0.01","https://www.nexusmods.com/witcher3/mods/7426","C:\Users\marti\Downloads\Complete RT Ultra dx12user.settings-7426-4-04c-1739733271(1).zip","triage",""
"2026-06-23 07:57:36","6061","Witcher 3 Interactive Map-6061-4-0-6-0-1758192798.zip","288.19","https://www.nexusmods.com/witcher3/mods/6061","C:\Users\marti\Downloads\Witcher 3 Interactive Map-6061-4-0-6-0-1758192798.zip","triage",""
"2026-06-23 07:56:23","9173","NextgenBetterFX-9173-12-5-1-1771698366.zip","252.94","https://www.nexusmods.com/witcher3/mods/9173","C:\Users\marti\Downloads\NextgenBetterFX-9173-12-5-1-1771698366.zip","triage",""
"2026-06-23 07:52:17","10021","HDRP Test Apple-10021-1-2-1741795768.zip","3.62","https://www.nexusmods.com/witcher3/mods/10021","C:\Users\marti\Downloads\HDRP Test Apple-10021-1-2-1741795768.zip","triage",""
"2026-06-23 07:51:39","8405","SM-FAE FULL 0.9.7 release candidate 2-8405-0-9-7-1732762713.7z","112.52","https://www.nexusmods.com/witcher3/mods/8405","C:\Users\marti\Downloads\SM-FAE FULL 0.9.7 release candidate 2-8405-0-9-7-1732762713.7z","triage",""
"2026-06-23 07:49:35","10578","Mods Menu Category-10578-2-1-1745319248.zip","0.01","https://www.nexusmods.com/witcher3/mods/10578","C:\Users\marti\Downloads\Mods Menu Category-10578-2-1-1745319248.zip","triage",""
"2026-06-23 07:48:54","7979","AiO RT Tweaks v.3.2 - Ultra Plus Performance-7979-3-2-1739741820.zip","0","https://www.nexusmods.com/witcher3/mods/7979","C:\Users\marti\Downloads\AiO RT Tweaks v.3.2 - Ultra Plus Performance-7979-3-2-1739741820.zip","triage",""
"2026-06-23 07:48:08","7426","RTXGI unlocker and setting auto-updater-7426-4-04c-1739728925.zip","0.05","https://www.nexusmods.com/witcher3/mods/7426","C:\Users\marti\Downloads\RTXGI unlocker and setting auto-updater-7426-4-04c-1739728925.zip","triage",""
"2026-06-23 07:47:57","7426","Complete RT Ultra dx12user.settings-7426-4-04c-1739733271.zip","0.01","https://www.nexusmods.com/witcher3/mods/7426","C:\Users\marti\Downloads\Complete RT Ultra dx12user.settings-7426-4-04c-1739733271.zip","triage",""
"2026-06-23 07:44:32","3272","DenseRainfall-3272-1-0.zip","0.01","https://www.nexusmods.com/witcher3/mods/3272","C:\Users\marti\Downloads\DenseRainfall-3272-1-0.zip","triage",""
"2026-06-23 07:38:19","10322","Promotional Atmosphere Lighting Mod V2-10322-2-0-1767199114.7z","186.56","https://www.nexusmods.com/witcher3/mods/10322","C:\Users\marti\Downloads\Promotional Atmosphere Lighting Mod V2-10322-2-0-1767199114.7z","triage",""
"2026-06-23 07:37:22","6205","Filterless Toussaint.rar","90.75","https://www.nexusmods.com/witcher3/mods/6205","C:\Users\marti\Downloads\Filterless Toussaint.rar","triage","Source inferred from exact archive title and Nexus search result."
"2026-06-23 07:32:32","10942","Realistic Rain V3-10942-1-2-1750125428.rar","0.51","https://www.nexusmods.com/witcher3/mods/10942","C:\Users\marti\Downloads\Realistic Rain V3-10942-1-2-1750125428.rar","triage",""
"2026-06-23 07:31:48","2084","Realistic Weather 4.0-2084-4-0-1673889087.zip","0.11","https://www.nexusmods.com/witcher3/mods/2084","C:\Users\marti\Downloads\Realistic Weather 4.0-2084-4-0-1673889087.zip","triage",""
"2026-06-23 07:21:20","4138","Skellige Winter Weather System - Next Gen and GOTY-4138-2-0-1672175067.rar","66.33","https://www.nexusmods.com/witcher3/mods/4138","C:\Users\marti\Downloads\Skellige Winter Weather System - Next Gen and GOTY-4138-2-0-1672175067.rar","triage",""
"2026-06-23 07:20:08","4138","Skellige Ice Breath Compatibility - Next Gen-4138-2-0-1672174955.rar","0","https://www.nexusmods.com/witcher3/mods/4138","C:\Users\marti\Downloads\Skellige Ice Breath Compatibility - Next Gen-4138-2-0-1672174955.rar","triage",""
"2026-06-22 23:41:51","3739","HD Tree LOD Billboards-3739-0-3-1562750425.zip","31.1","https://www.nexusmods.com/witcher3/mods/3739","C:\Users\marti\Downloads\HD Tree LOD Billboards-3739-0-3-1562750425.zip","triage",""
"2026-06-22 23:13:34","5576","modDilatedPupilsBlackIrises-5576-1-0-0-1615525985.7z","3.87","https://www.nexusmods.com/witcher3/mods/5576","C:\Users\marti\Downloads\modDilatedPupilsBlackIrises-5576-1-0-0-1615525985.7z","triage",""
"2026-06-22 23:13:23","3739","HD Tree LOD Billboards for Blood and Wine-3739-0-1-1569567981.zip","5.79","https://www.nexusmods.com/witcher3/mods/3739","C:\Users\marti\Downloads\HD Tree LOD Billboards for Blood and Wine-3739-0-1-1569567981.zip","triage",""
"2026-06-22 23:00:22","9955","Alchemy Recipes Reward-9955-2-0-1767814703.zip","0.03","https://www.nexusmods.com/witcher3/mods/9955","C:\Users\marti\Downloads\Alchemy Recipes Reward-9955-2-0-1767814703.zip","triage",""
"2026-06-22 22:57:28","9416","W3EE Redux - Vigor Regen Tweak-9416-1-1-1722604945.rar","0","https://www.nexusmods.com/witcher3/mods/9416","C:\Users\marti\Downloads\W3EE Redux - Vigor Regen Tweak-9416-1-1-1722604945.rar","triage",""
"2026-06-22 22:56:39","9628","W3EE Trophies-9628-1-0-1725539831.zip","0.01","https://www.nexusmods.com/witcher3/mods/9628","C:\Users\marti\Downloads\W3EE Trophies-9628-1-0-1725539831.zip","triage",""
"2026-06-22 22:51:23","5576","modDilatedPupils-5576-1-0-0-1615449927.7z","3.86","https://www.nexusmods.com/witcher3/mods/5576","C:\Users\marti\Downloads\modDilatedPupils-5576-1-0-0-1615449927.7z","triage",""
"2026-06-22 22:50:18","5222","Music Overhaul Project Redux-5222-1-0-1602885695.zip","0","https://www.nexusmods.com/witcher3/mods/5222","C:\Users\marti\Downloads\Music Overhaul Project Redux-5222-1-0-1602885695.zip","triage",""
"2026-06-22 22:46:34","1021","The Witcher 3 HD Reworked Project Ultimate-1021-12-0-1600864972.7z","0","https://www.nexusmods.com/witcher3/mods/1021","C:\Users\marti\Downloads\The Witcher 3 HD Reworked Project Ultimate-1021-12-0-1600864972.7z","triage",""
"2026-06-22 22:44:00","4987","Less Indignant NPCs v1.1-4987-1-1-1595248968.zip","0.01","https://www.nexusmods.com/witcher3/mods/4987","C:\Users\marti\Downloads\Less Indignant NPCs v1.1-4987-1-1-1595248968.zip","triage",""
"2026-06-22 22:43:52","3163","Community Patch - Besserwisser and Nitpicker-3163-2-1-1592429912.rar","25.91","https://www.nexusmods.com/witcher3/mods/3163","C:\Users\marti\Downloads\Community Patch - Besserwisser and Nitpicker-3163-2-1-1592429912.rar","triage",""
"2026-06-22 22:43:43","1569","All NPC Scabbards v1.22-1569-1-22.rar","0.45","https://www.nexusmods.com/witcher3/mods/1569","C:\Users\marti\Downloads\All NPC Scabbards v1.22-1569-1-22.rar","triage",""
"2026-06-22 22:43:24","2356","Shields-2356-1-10a-1554850379.rar","146.55","https://www.nexusmods.com/witcher3/mods/2356","C:\Users\marti\Downloads\Shields-2356-1-10a-1554850379.rar","triage",""
"2026-06-22 22:34:21","6251","Active Medallion - Next Gen 4.04-6251-2-23b-1740359718.7z","5.09","https://www.nexusmods.com/witcher3/mods/6251","C:\Users\marti\Downloads\Active Medallion - Next Gen 4.04-6251-2-23b-1740359718.7z","triage",""
"2026-06-22 22:32:17","5826","Dynamic Witcher Schematics for W3EE Redux-5826-1-32-1657832016.7z","0.02","https://www.nexusmods.com/witcher3/mods/5826","C:\Users\marti\Downloads\Dynamic Witcher Schematics for W3EE Redux-5826-1-32-1657832016.7z","triage",""
"2026-06-22 22:31:05","5736","CCS-5736-1-0-1621602618.rar","0.11","https://www.nexusmods.com/witcher3/mods/5736","C:\Users\marti\Downloads\CCS-5736-1-0-1621602618.rar","triage",""
"2026-06-22 22:30:26","7202","Fast Travel Pack-7202-2-0-1-1764407323.zip","0.74","https://www.nexusmods.com/witcher3/mods/7202","C:\Users\marti\Downloads\Fast Travel Pack-7202-2-0-1-1764407323.zip","triage",""
"2026-06-22 22:29:29","3895","Icy Ocean (2 percent version)-3895-1-0-9-1626160902.rar","0.11","https://www.nexusmods.com/witcher3/mods/3895","C:\Users\marti\Downloads\Icy Ocean (2 percent version)-3895-1-0-9-1626160902.rar","triage",""
"2026-06-22 22:28:20","1921","Immersive Sound - Bug Fixes Only-1921-1-2.zip","0.01","https://www.nexusmods.com/witcher3/mods/1921","C:\Users\marti\Downloads\Immersive Sound - Bug Fixes Only-1921-1-2.zip","triage",""
"2026-06-22 22:28:04","1921","Immersive Sound-1921-1-2.zip","0.12","https://www.nexusmods.com/witcher3/mods/1921","C:\Users\marti\Downloads\Immersive Sound-1921-1-2.zip","triage",""
"2026-06-22 22:26:55","4751","Killing Monsters Cloak-4751-3-3-1769130189.zip","10.82","https://www.nexusmods.com/witcher3/mods/4751","C:\Users\marti\Downloads\Killing Monsters Cloak-4751-3-3-1769130189.zip","triage",""
"2026-06-22 22:25:52","3684","Less Is More Next Gen-3684-4-1671742956.zip","0.01","https://www.nexusmods.com/witcher3/mods/3684","C:\Users\marti\Downloads\Less Is More Next Gen-3684-4-1671742956.zip","triage",""
"2026-06-22 22:25:33","3684","Less Is More-3684-1-1-1565119285.zip","0.02","https://www.nexusmods.com/witcher3/mods/3684","C:\Users\marti\Downloads\Less Is More-3684-1-1-1565119285.zip","triage",""
"2026-06-22 22:25:20","3684","Less Is More-3684-1-0-1558204921.zip","0.01","https://www.nexusmods.com/witcher3/mods/3684","C:\Users\marti\Downloads\Less Is More-3684-1-0-1558204921.zip","triage",""
"2026-06-22 22:24:42","1902","modEnableMimics_blinking-1902-0-5-3b-1590864461(1).rar","0.16","https://www.nexusmods.com/witcher3/mods/1902","C:\Users\marti\Downloads\modEnableMimics_blinking-1902-0-5-3b-1590864461(1).rar","triage",""
"2026-06-22 22:24:06","1902","modEnableMimics_blinking-1902-0-5-3b-1590864461.rar","0.16","https://www.nexusmods.com/witcher3/mods/1902","C:\Users\marti\Downloads\modEnableMimics_blinking-1902-0-5-3b-1590864461.rar","triage",""
"2026-06-22 22:23:13","2937","LiveBestiary-2937-2.zip","0.51","https://www.nexusmods.com/witcher3/mods/2937","C:\Users\marti\Downloads\LiveBestiary-2937-2.zip","triage",""
"2026-06-22 22:22:44","2925","Natural Torchlight (Shared)-2925-4-31-1.zip","0.02","https://www.nexusmods.com/witcher3/mods/2925","C:\Users\marti\Downloads\Natural Torchlight (Shared)-2925-4-31-1.zip","triage",""
"2026-06-22 22:22:24","2925","Natural Torchlight (GUI)-2925-4-31-1.zip","0.03","https://www.nexusmods.com/witcher3/mods/2925","C:\Users\marti\Downloads\Natural Torchlight (GUI)-2925-4-31-1.zip","triage",""
"2026-06-22 22:21:47","2985","New Lightning FX - Alternative Script For Weathers-2985-3-0-1780921783.7z","0","https://www.nexusmods.com/witcher3/mods/2985","C:\Users\marti\Downloads\New Lightning FX - Alternative Script For Weathers-2985-3-0-1780921783.7z","triage",""
"2026-06-22 22:21:24","2985","New Lightning Effect - Next Gen Version-2985-3-0-1780800527.7z","5.31","https://www.nexusmods.com/witcher3/mods/2985","C:\Users\marti\Downloads\New Lightning Effect - Next Gen Version-2985-3-0-1780800527.7z","triage",""
"2026-06-22 22:20:47","1257","Ice Breath Menu v2.0.3-1257-2-0-3.zip","0.6","https://www.nexusmods.com/witcher3/mods/1257","C:\Users\marti\Downloads\Ice Breath Menu v2.0.3-1257-2-0-3.zip","triage",""
"2026-06-22 22:20:20","1257","playerWitcher.ws IceBreath_AMM merge 1.30 and above-1257-.zip","0.07","https://www.nexusmods.com/witcher3/mods/1257","C:\Users\marti\Downloads\playerWitcher.ws IceBreath_AMM merge 1.30 and above-1257-.zip","triage",""
"2026-06-22 22:20:03","1257","DLC Ice-1257-1-1.zip","0.01","https://www.nexusmods.com/witcher3/mods/1257","C:\Users\marti\Downloads\DLC Ice-1257-1-1.zip","triage",""
"2026-06-22 22:19:44","1257","Skellige Snow Weather-1257-1-0.zip","0","https://www.nexusmods.com/witcher3/mods/1257","C:\Users\marti\Downloads\Skellige Snow Weather-1257-1-0.zip","triage",""
"2026-06-22 22:18:53","2943","Smart Magic Lamp (Shared)-2943-3-31-1.zip","0.05","https://www.nexusmods.com/witcher3/mods/2943","C:\Users\marti\Downloads\Smart Magic Lamp (Shared)-2943-3-31-1.zip","triage",""
"2026-06-22 22:17:52","4064","Swords and Meditation-4064-2-1-ng-1671611660.rar","0.06","https://www.nexusmods.com/witcher3/mods/4064","C:\Users\marti\Downloads\Swords and Meditation-4064-2-1-ng-1671611660.rar","triage",""
"2026-06-22 22:16:10","1302","modVolumetricCloudsBootstrap_131-1302-.zip","0.01","https://www.nexusmods.com/witcher3/mods/1302","C:\Users\marti\Downloads\modVolumetricCloudsBootstrap_131-1302-.zip","triage",""
"2026-06-22 22:14:28","11599","Wearable Pocket Items Redux - Next Gen-11599-1-5-5-1771305577.7z","0.18","https://www.nexusmods.com/witcher3/mods/11599","C:\Users\marti\Downloads\Wearable Pocket Items Redux - Next Gen-11599-1-5-5-1771305577.7z","triage",""
"2026-06-22 22:11:41","6204","Patch 2.1 - AMM-6204-2-1-1650468267.rar","0.77","https://www.nexusmods.com/witcher3/mods/6204","C:\Users\marti\Downloads\Patch 2.1 - AMM-6204-2-1-1650468267.rar","triage",""
"2026-06-22 22:07:13","8285","RER_icons 1.01-8285-1-01-1688239387.rar","0.91","https://www.nexusmods.com/witcher3/mods/8285","C:\Users\marti\Downloads\RER_icons 1.01-8285-1-01-1688239387.rar","triage",""
"2026-06-22 21:40:25","5018","install-script 3.1 (NextGen) v.3.1-5018-3-1-1672948754.zip","0","https://www.nexusmods.com/witcher3/mods/5018","C:\Users\marti\Downloads\install-script 3.1 (NextGen) v.3.1-5018-3-1-1672948754.zip","triage",""
"2026-06-22 21:38:49","6049","ru '- Signs Descriptions for Long Journey Extended -'-6049-1-0-1632410153.rar","0","https://www.nexusmods.com/witcher3/mods/6049","C:\Users\marti\Downloads\ru '- Signs Descriptions for Long Journey Extended -'-6049-1-0-1632410153.rar","triage",""
"2026-06-22 21:38:28","6049","ModIntegrationAll-6049-1-95-1644927440.rar","12.15","https://www.nexusmods.com/witcher3/mods/6049","C:\Users\marti\Downloads\ModIntegrationAll-6049-1-95-1644927440.rar","triage",""
"2026-06-22 21:35:34","7129","modCerys_5app02_ShieldMaiden-7129-S-1681077917.7z","1.9","https://www.nexusmods.com/witcher3/mods/7129","C:\Users\marti\Downloads\modCerys_5app02_ShieldMaiden-7129-S-1681077917.7z","triage",""
"2026-06-22 21:35:10","7129","Cerys new appearances 0.2-7129-0-2-1669863275.7z","1.92","https://www.nexusmods.com/witcher3/mods/7129","C:\Users\marti\Downloads\Cerys new appearances 0.2-7129-0-2-1669863275.7z","triage",""
"2026-06-22 21:25:45","662","modNakedKeira-662-1-10.rar","0","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modNakedKeira-662-1-10.rar","triage",""
"2026-06-22 21:25:25","662","modNakedTriss-662-1-10.rar","0.01","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modNakedTriss-662-1-10.rar","triage",""
"2026-06-22 21:24:58","662","modNakedVes-662-1-10.rar","0","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modNakedVes-662-1-10.rar","triage",""
"2026-06-22 21:24:42","662","modNakedCerys-662-1-10.rar","1.94","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modNakedCerys-662-1-10.rar","triage",""
"2026-06-22 21:24:21","662","modNakedCiri-662-1-10.rar","0.01","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modNakedCiri-662-1-10.rar","triage",""
"2026-06-22 21:24:04","662","modNakedYennefer-662-1-10.rar","0.01","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modNakedYennefer-662-1-10.rar","triage",""
"2026-06-22 21:23:48","662","modNakedPhilippa-662-1-10.rar","0.01","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modNakedPhilippa-662-1-10.rar","triage",""
"2026-06-22 21:23:30","662","modNakedMargaritta-662-1-10.rar","0.71","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modNakedMargaritta-662-1-10.rar","triage",""
"2026-06-22 21:23:12","662","modNakedMargarittaAlternative-662-1-10.rar","2.51","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modNakedMargarittaAlternative-662-1-10.rar","triage",""
"2026-06-22 21:22:45","662","modNakedTrissAlternativa-662-1-11.rar","10.53","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modNakedTrissAlternativa-662-1-11.rar","triage",""
"2026-06-22 21:22:10","662","modNakedPriscilla-662-1-10.rar","0.19","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modNakedPriscilla-662-1-10.rar","triage",""
"2026-06-22 21:21:48","662","modNakedFringilla-662-1-11(1).rar","3.5","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modNakedFringilla-662-1-11(1).rar","triage",""
"2026-06-22 21:21:34","662","modNakedFringilla-662-1-11.rar","3.5","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modNakedFringilla-662-1-11.rar","triage",""
"2026-06-22 21:21:13","662","modNakedWhiteOrchard-662-1-11.rar","0.96","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modNakedWhiteOrchard-662-1-11.rar","triage",""
"2026-06-22 21:20:45","662","modNakedvarAttreTwins-662-1-10.rar","0.24","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modNakedvarAttreTwins-662-1-10.rar","triage",""
"2026-06-22 21:19:49","662","modNakedShani-662-1-10.rar","0.01","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modNakedShani-662-1-10.rar","triage",""
"2026-06-22 21:19:30","662","modRemoveLingerieStandalone1.11-662-1-11.rar","0.48","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modRemoveLingerieStandalone1.11-662-1-11.rar","triage",""
"2026-06-22 21:19:23","662","modNakedCollection-662-1-11-3.rar","22.4","https://www.nexusmods.com/witcher3/mods/662","C:\Users\marti\Downloads\modNakedCollection-662-1-11-3.rar","triage",""
"2026-06-22 21:05:58","8841","Even more new Companions for Geralt-8841-4-1711613215.7z","4.39","https://www.nexusmods.com/witcher3/mods/8841","C:\Users\marti\Downloads\Even more new Companions for Geralt-8841-4-1711613215.7z","triage",""
"2026-06-22 21:03:08","11091","Dlc Romance Margarita-11091-1-1780400233.7z","0.01","https://www.nexusmods.com/witcher3/mods/11091","C:\Users\marti\Downloads\Dlc Romance Margarita-11091-1-1780400233.7z","triage",""
"2026-06-22 21:02:56","11091","Dlc Romance Fringilla-11091-1-1780400216.7z","0.01","https://www.nexusmods.com/witcher3/mods/11091","C:\Users\marti\Downloads\Dlc Romance Fringilla-11091-1-1780400216.7z","triage",""
"2026-06-22 21:02:41","11091","Amrynn-11091-1-0-1755045981.7z","0.35","https://www.nexusmods.com/witcher3/mods/11091","C:\Users\marti\Downloads\Amrynn-11091-1-0-1755045981.7z","triage",""
"2026-06-22 21:02:26","11091","modSpawnCompanions-11091-1-3-1755045903.7z","0.02","https://www.nexusmods.com/witcher3/mods/11091","C:\Users\marti\Downloads\modSpawnCompanions-11091-1-3-1755045903.7z","triage",""
"2026-06-22 21:01:57","11091","Romance to Orianna-11091-1-0-1754785033.7z","0.02","https://www.nexusmods.com/witcher3/mods/11091","C:\Users\marti\Downloads\Romance to Orianna-11091-1-0-1754785033.7z","triage",""
"2026-06-22 21:01:39","11091","Romance to Priscilla-11091-1-0-0-1753981821.7z","0.01","https://www.nexusmods.com/witcher3/mods/11091","C:\Users\marti\Downloads\Romance to Priscilla-11091-1-0-0-1753981821.7z","triage",""
"2026-06-22 21:01:02","11091","Menu Kingsegg to Even More-11091-1-0-1763559448.zip","0","https://www.nexusmods.com/witcher3/mods/11091","C:\Users\marti\Downloads\Menu Kingsegg to Even More-11091-1-0-1763559448.zip","triage",""
"2026-06-22 21:00:42","11091","Orianna Default Clothes-11091-1-01-1755100688.7z","0.05","https://www.nexusmods.com/witcher3/mods/11091","C:\Users\marti\Downloads\Orianna Default Clothes-11091-1-01-1755100688.7z","triage",""
"2026-06-22 21:00:22","11091","Priscilla Default Clothes-11091-1-0-1754329667.7z","0.18","https://www.nexusmods.com/witcher3/mods/11091","C:\Users\marti\Downloads\Priscilla Default Clothes-11091-1-0-1754329667.7z","triage",""
"2026-06-22 21:00:05","11091","modPriscilla-11091-0-2-1753992235.7z","0.83","https://www.nexusmods.com/witcher3/mods/11091","C:\Users\marti\Downloads\modPriscilla-11091-0-2-1753992235.7z","triage",""
"2026-06-22 20:57:14","3733","Immersive Torture Sile-3733-4-0-1672709880.zip","4.06","https://www.nexusmods.com/witcher3/mods/3733","C:\Users\marti\Downloads\Immersive Torture Sile-3733-4-0-1672709880.zip","triage",""
"2026-06-22 20:57:13","3733","Immersive Torture Margarita v4.0-3733-4-0-1672434818.zip","2.35","https://www.nexusmods.com/witcher3/mods/3733","C:\Users\marti\Downloads\Immersive Torture Margarita v4.0-3733-4-0-1672434818.zip","triage",""
"2026-06-22 20:57:11","3733","Immersive Torture Triss (NGE) v4.1-3733-4-1-1675655130.zip","90.24","https://www.nexusmods.com/witcher3/mods/3733","C:\Users\marti\Downloads\Immersive Torture Triss (NGE) v4.1-3733-4-1-1675655130.zip","triage",""
"2026-06-22 20:55:14","7428","BASE - ALL v4.2-7428-4-3-1766075698.zip","12.08","https://www.nexusmods.com/witcher3/mods/7428","C:\Users\marti\Downloads\BASE - ALL v4.2-7428-4-3-1766075698.zip","triage",""
"2026-06-22 20:52:38","1134","Vagina's for Everyone-1134-1-0.zip","27.99","https://www.nexusmods.com/witcher3/mods/1134","C:\Users\marti\Downloads\Vagina's for Everyone-1134-1-0.zip","triage",""
"2026-06-22 20:51:23","7424","Witcher3RFG_Unshaved-7424-1-3-1674088980.zip","28.32","https://www.nexusmods.com/witcher3/mods/7424","C:\Users\marti\Downloads\Witcher3RFG_Unshaved-7424-1-3-1674088980.zip","triage",""
